iter	Passed	Remaining
1675	5825	6340
1676	5833	6341
1677	5836	6336
1678	5895	6394
1679	5899	6391
1680	5902	6386
1681	5904	6382
1682	5907	6378
1683	5912	6376
1684	5916	6372
1685	5918	6368
1686	5922	6364
1687	5927	6362
1688	5930	6358
1689	5932	6354
1690	5935	6349
1691	5937	6344
1692	5939	6339
1693	5943	6336
1694	5945	6331
1695	5947	6326
1696	5950	6321
1697	5952	6317
1698	5954	6312
1699	5958	6309
1700	5961	6304
1701	5963	6299
1702	5965	6295
1703	5968	6290
1704	5970	6285
1705	5974	6282
1706	5976	6277
1707	5978	6272
1708	5980	6267
1709	5982	6262
1710	5985	6257
1711	5987	6253
1712	5993	6252
1713	5995	6247
1714	5997	6242
1715	5999	6237
1716	6001	6232
1717	6005	6229
1718	6008	6224
1719	6010	6219
1720	6012	6215
1721	6014	6210
1722	6016	6205
1723	6019	6201
1724	6023	6197
1725	6025	6192
1726	6027	6187
1727	6029	6183
1728	6031	6178
1729	6034	6173
1730	6038	6170
1731	6040	6166
1732	6042	6161
1733	6044	6156
1734	6047	6151
1735	6049	6146
1736	6053	6143
1737	6055	6139
1738	6057	6134
1739	6059	6129
1740	6061	6124
1741	6064	6119
1742	6066	6115
1743	6070	6112
1744	6072	6107
1745	6074	6102
1746	6077	6098
1747	6079	6093
1748	6081	6088
1749	6085	6085
1750	6087	6080
1751	6090	6076
1752	6092	6071
1753	6094	6066
1754	6096	6061
1755	6100	6059
1756	6102	6054
1757	6105	6049
1758	6107	6045
1759	6109	6040
1760	6111	6035
1761	6115	6032
1762	6117	6027
1763	6120	6023
1764	6122	6018
1765	6124	6013
1766	6126	6008
1767	6129	6004
1768	6132	6001
1769	6135	5996
1770	6137	5991
1771	6139	5986
1772	6141	5982
1773	6143	5977
1774	6148	5974
1775	6150	5970
1776	6154	5967
1777	6157	5963
1778	6159	5958
1779	6163	5955
1780	6166	5951
1781	6169	5947
1782	6171	5942
1783	6173	5938
1784	6175	5933
1785	6179	5930
1786	6182	5926
1787	6184	5921
1788	6186	5916
1789	6188	5912
1790	6190	5907
1791	6194	5904
1792	6197	5899
1793	6199	5895
1794	6201	5890
1795	6203	5885
1796	6205	5881
1797	6207	5876
1798	6212	5873
1799	6214	5869
1800	6216	5864
1801	6218	5860
1802	6221	5855
1803	6223	5850
1804	6227	5848
1805	6229	5843
1806	6231	5838
1807	6234	5834
1808	6236	5829
1809	6238	5824
1810	6244	5823
1811	6247	5819
1812	6250	5816
1813	6254	5813
1814	6260	5811
1815	6263	5807
1816	6266	5804
1817	6269	5800
1818	6274	5798
1819	6276	5793
1820	6278	5788
1821	6280	5784
1822	6282	5779
1823	6285	5775
1824	6288	5771
1825	6290	5767
1826	6292	5762
1827	6295	5757
1828	6297	5753
1829	6299	5748
1830	6301	5744
1831	6305	5741
1832	6308	5736
1833	6310	5732
1834	6312	5727
1835	6314	5723
1836	6316	5718
1837	6321	5715
1838	6323	5711
1839	6325	5706
1840	6327	5702
1841	6329	5697
1842	6331	5692
1843	6333	5688
1844	6337	5684
1845	6339	5680
1846	6341	5675
1847	6344	5671
1848	6346	5666
1849	6348	5662
1850	6352	5659
1851	6354	5654
1852	6357	5650
1853	6359	5645
1854	6361	5641
1855	6363	5636
1856	6367	5634
1857	6370	5629
1858	6372	5624
1859	6374	5620
1860	6376	5615
1861	6378	5611
1862	6381	5607
1863	6384	5603
1864	6386	5598
1865	6388	5594
1866	6390	5589
1867	6393	5585
1868	6400	5585
1869	6402	5581
1870	6405	5576
1871	6407	5572
1872	6410	5568
1873	6415	5566
1874	6417	5561
1875	6419	5557
1876	6421	5552
1877	6424	5548
1878	6426	5544
1879	6431	5541
1880	6433	5537
1881	6435	5532
1882	6437	5528
1883	6440	5523
1884	6442	5519
1885	6446	5516
1886	6448	5512
1887	6450	5507
1888	6453	5503
1889	6455	5498
1890	6457	5494
1891	6461	5491
1892	6463	5487
1893	6465	5482
1894	6468	5478
1895	6470	5473
1896	6472	5469
1897	6474	5465
1898	6478	5461
1899	6480	5457
1900	6482	5452
1901	6485	5448
1902	6487	5444
1903	6489	5439
1904	6493	5436
1905	6496	5432
1906	6498	5428
1907	6500	5423
1908	6502	5419
1909	6504	5414
1910	6508	5412
1911	6511	5407
1912	6513	5403
1913	6515	5399
1914	6517	5394
1915	6519	5390
1916	6523	5386
1917	6525	5382
1918	6528	5378
1919	6530	5373
1920	6532	5369
1921	6534	5365
1922	6536	5360
1923	6540	5357
1924	6543	5353
1925	6545	5349
1926	6547	5344
1927	6549	5340
1928	6552	5336
1929	6556	5333
1930	6558	5328
1931	6560	5324
1932	6562	5320
1933	6564	5315
1934	6566	5311
1935	6570	5307
1936	6572	5303
1937	6574	5299
1938	6577	5294
1939	6579	5290
1940	6581	5286
1941	6583	5281
1942	6587	5279
1943	6590	5274
1944	6592	5270
1945	6594	5266
1946	6596	5261
1947	6598	5257
1948	6602	5254
1949	6605	5250
1950	6607	5245
1951	6609	5241
1952	6611	5237
1953	6614	5233
1954	6617	5230
1955	6620	5225
1956	6622	5221
1957	6624	5217
1958	6626	5212
1959	6628	5208
1960	6632	5205
1961	6635	5201
1962	6637	5197
1963	6639	5192
1964	6642	5188
1965	6645	5185
1966	6651	5183
1967	6654	5180
1968	6658	5177
1969	6661	5173
1970	6667	5171
1971	6670	5168
1972	6675	5166
1973	6681	5164
1974	6683	5160
1975	6686	5156
1976	6689	5153
1977	6692	5149
1978	6696	5146
1979	6698	5142
1980	6700	5137
1981	6703	5133
1982	6705	5129
1983	6707	5125
1984	6711	5122
1985	6713	5118
1986	6715	5113
1987	6718	5109
1988	6720	5105
1989	6722	5101
1990	6725	5097
1991	6728	5093
1992	6730	5089
1993	6733	5085
1994	6735	5080
1995	6737	5076
1996	6739	5072
1997	6743	5069
1998	6746	5065
1999	6748	5061
2000	6750	5056
2001	6752	5052
2002	6755	5048
2003	6759	5045
2004	6761	5041
2005	6763	5037
2006	6766	5033
2007	6768	5028
2008	6770	5024
2009	6774	5021
2010	6776	5017
2011	6779	5013
2012	6781	5009
2013	6783	5005
2014	6785	5000
2015	6788	4997
2016	6793	4995
2017	6796	4991
2018	6799	4987
2019	6801	4983
2020	6807	4982
2021	6810	4978
2022	6813	4974
2023	6815	4970
2024	6818	4966
2025	6822	4963
2026	6824	4959
2027	6826	4954
2028	6828	4950
2029	6830	4946
2030	6833	4942
2031	6837	4939
2032	6839	4935
2033	6841	4931
2034	6843	4926
2035	6846	4922
2036	6848	4918
2037	6853	4916
2038	6855	4912
2039	6858	4908
2040	6861	4904
2041	6864	4900
2042	6868	4898
2043	6871	4894
2044	6943	4940
2045	6949	4939
2046	6952	4935
2047	6955	4931
2048	6958	4927
2049	6960	4923
2050	6963	4919
2051	6968	4916
2052	6971	4913
2053	6975	4910
2054	6983	4910
2055	6985	4906
2056	6987	4902
2057	6990	4897
2058	6992	4893
2059	6994	4889
2060	6998	4886
2061	7000	4882
2062	7002	4877
2063	7005	4873
2064	7007	4869
2065	7009	4865
2066	7013	4862
2067	7017	4859
2068	7019	4854
2069	7021	4850
2070	7023	4846
2071	7025	4842
2072	7030	4839
2073	7032	4835
2074	7034	4830
2075	7036	4826
2076	7038	4822
2077	7040	4818
2078	7044	4814
2079	7046	4810
2080	7048	4806
2081	7051	4802
2082	7053	4798
2083	7055	4793
2084	7057	4789
2085	7061	4786
2086	7063	4782
2087	7065	4778
2088	7068	4774
2089	7070	4769
2090	7072	4765
2091	7076	4762
2092	7079	4758
2093	7081	4754
2094	7083	4750
2095	7085	4746
2096	7087	4742
2097	7091	4738
2098	7093	4734
2099	7095	4730
2100	7097	4726
2101	7100	4722
2102	7102	4718
2103	7105	4714
2104	7108	4710
2105	7110	4706
2106	7112	4702
2107	7114	4698
2108	7117	4694
2109	7120	4690
2110	7124	4687
2111	7126	4683
2112	7128	4679
2113	7131	4675
2114	7133	4671
2115	7135	4667
2116	7139	4664
2117	7141	4659
2118	7143	4655
2119	7146	4651
2120	7148	4647
2121	7150	4643
2122	7154	4640
2123	7156	4636
2124	7158	4632
2125	7161	4628
2126	7163	4624
2127	7165	4620
2128	7168	4616
2129	7171	4612
2130	7173	4608
2131	7175	4604
2132	7178	4600
2133	7180	4596
2134	7182	4591
2135	7186	4589
2136	7188	4584
2137	7190	4580
2138	7193	4576
2139	7195	4572
2140	7197	4568
2141	7201	4565
2142	7203	4561
2143	7205	4557
2144	7208	4553
2145	7210	4549
2146	7212	4545
2147	7215	4541
2148	7218	4537
2149	7220	4533
2150	7222	4529
2151	7224	4525
2152	7227	4521
2153	7229	4517
2154	7233	4514
2155	7235	4510
2156	7237	4506
2157	7240	4502
2158	7242	4498
2159	7244	4494
2160	7248	4491
2161	7250	4487
2162	7253	4483
2163	7255	4479
2164	7257	4475
2165	7259	4470
2166	7261	4466
2167	7266	4464
2168	7269	4461
2169	7272	4457
2170	7275	4453
2171	7282	4452
2172	7286	4449
2173	7289	4446
2174	7295	4444
2175	7299	4441
2176	7301	4437
2177	7303	4433
2178	7305	4429
2179	7308	4425
2180	7311	4421
2181	7314	4417
2182	7316	4413
2183	7318	4409
2184	7320	4405
2185	7322	4401
2186	7326	4398
2187	7329	4394
2188	7331	4390
2189	7333	4386
2190	7335	4382
2191	7337	4378
2192	7340	4374
2193	7343	4371
2194	7345	4367
2195	7347	4363
2196	7349	4358
2197	7351	4354
2198	7354	4350
2199	7357	4347
2200	7360	4343
2201	7362	4340
2202	7364	4336
2203	7367	4332
2204	7369	4328
2205	7373	4325
2206	7375	4321
2207	7378	4317
2208	7380	4313
2209	7382	4309
2210	7384	4305
2211	7387	4301
2212	7390	4297
2213	7392	4293
2214	7394	4289
2215	7397	4286
2216	7399	4282
2217	7401	4278
2218	7405	4275
2219	7407	4271
2220	7410	4267
2221	7412	4263
2222	7414	4259
2223	7416	4255
2224	7421	4252
2225	7423	4248
2226	7425	4244
2227	7427	4240
2228	7430	4236
2229	7432	4232
2230	7436	4229
2231	7438	4225
2232	7440	4221
2233	7443	4218
2234	7445	4214
2235	7447	4210
2236	7450	4206
2237	7453	4202
2238	7455	4198
2239	7457	4194
2240	7459	4190
2241	7462	4187
2242	7464	4183
2243	7467	4179
2244	7472	4177
2245	7474	4173
2246	7477	4169
2247	7482	4167
2248	7485	4163
2249	7487	4159
2250	7489	4155
2251	7491	4151
2252	7493	4147
2253	7498	4145
2254	7500	4141
2255	7502	4137
2256	7504	4133
2257	7506	4129
2258	7509	4125
2259	7512	4121
2260	7514	4117
2261	7516	4113
2262	7518	4109
2263	7521	4106
2264	7523	4102
2265	7525	4098
2266	7529	4095
2267	7531	4091
2268	7533	4087
2269	7535	4083
2270	7538	4079
2271	7540	4075
2272	7546	4073
2273	7548	4069
2274	7550	4065
2275	7553	4061
2276	7555	4057
2277	7560	4055
2278	7563	4052
2279	7566	4048
2280	7568	4044
2281	7570	4040
2282	7573	4037
2283	7577	4034
2284	7579	4030
2285	7581	4026
2286	7584	4022
2287	7586	4018
2288	7588	4014
2289	7592	4011
2290	7594	4007
2291	7596	4003
2292	7598	3999
2293	7601	3996
2294	7603	3992
2295	7606	3988
2296	7609	3985
2297	7611	3981
2298	7613	3977
2299	7615	3973
2300	7617	3969
2301	7620	3965
2302	7624	3962
2303	7626	3958
2304	7628	3955
2305	7631	3951
2306	7633	3947
2307	7635	3943
2308	7639	3940
2309	7641	3936
2310	7643	3932
2311	7645	3928
2312	7648	3924
2313	7650	3921
2314	7653	3917
2315	7656	3914
2316	7658	3910
2317	7660	3906
2318	7662	3902
2319	7664	3898
2320	7667	3894
2321	7671	3891
2322	7673	3887
2323	7675	3883
2324	7677	3880
2325	7679	3876
2326	7681	3872
2327	7684	3868
2328	7687	3865
2329	7689	3861
2330	7691	3857
2331	7693	3853
2332	7696	3849
2333	7698	3845
2334	7702	3842
2335	7704	3839
2336	7706	3835
2337	7709	3831
2338	7711	3827
2339	7713	3823
2340	7718	3821
2341	7722	3818
2342	7725	3815
2343	7729	3811
2344	7735	3809
2345	7737	3806
2346	7740	3802
2347	7743	3799
2348	7745	3795
2349	7749	3792
2350	7751	3788
2351	7754	3784
2352	7756	3780
2353	7758	3777
2354	7760	3773
2355	7765	3770
2356	7767	3766
2357	7769	3762
2358	7771	3759
2359	7774	3755
2360	7776	3751
2361	7779	3748
2362	7782	3744
2363	7784	3740
2364	7786	3736
2365	7788	3733
2366	7790	3729
2367	7793	3725
2368	7797	3722
2369	7799	3718
2370	7801	3714
2371	7803	3711
2372	7806	3707
2373	7808	3703
2374	7812	3700
2375	7814	3696
2376	7816	3693
2377	7819	3689
2378	7822	3686
2379	7825	3682
2380	7828	3679
2381	7831	3675
2382	7834	3672
2383	7836	3668
2384	7838	3664
2385	7841	3661
2386	7844	3657
2387	7846	3653
2388	7848	3650
2389	7850	3646
2390	7853	3642
2391	7855	3638
2392	7859	3635
2393	7861	3631
2394	7863	3628
2395	7865	3624
2396	7868	3620
2397	7870	3616
2398	7875	3614
2399	7879	3611
2400	7881	3607
2401	7883	3603
2402	7886	3600
2403	7890	3597
2404	7893	3593
2405	7896	3590
2406	7898	3586
2407	7901	3583
2408	7905	3580
2409	7908	3576
2410	7911	3573
2411	7911	3573
2412	7983	3597
2413	7990	3596
2414	7993	3592
2415	7996	3589
2416	7999	3585
2417	8004	3583
2418	8007	3579
2419	8010	3576
2420	8013	3572
2421	8016	3569
2422	8022	3567
2423	8025	3564
2424	8028	3560
2425	8031	3557
2426	8038	3555
2427	8040	3551
2428	8043	3547
2429	8045	3544
2430	8048	3540
2431	8052	3537
2432	8055	3534
2433	8057	3530
2434	8059	3526
2435	8062	3522
2436	8065	3519
2437	8068	3515
2438	8070	3512
2439	8072	3508
2440	8074	3504
2441	8076	3500
2442	8079	3496
2443	8083	3494
2444	8085	3490
2445	8088	3486
2446	8090	3483
2447	8098	3481
2448	8101	3478
2449	8104	3474
2450	8107	3471
2451	8110	3467
2452	8115	3465
2453	8117	3461
2454	8120	3457
2455	8122	3454
2456	8125	3450
2457	8129	3447
2458	8132	3444
2459	8134	3440
2460	8137	3436
2461	8139	3433
2462	8143	3429
2463	8145	3426
2464	8148	3422
2465	8150	3419
2466	8153	3415
2467	8156	3411
2468	8160	3409
2469	8163	3405
2470	8165	3401
2471	8168	3398
2472	8171	3394
2473	8175	3391
2474	8178	3388
2475	8181	3384
2476	8184	3381
2477	8187	3378
2478	8191	3375
2479	8194	3371
2480	8197	3368
2481	8199	3364
2482	8202	3360
2483	8206	3358
2484	8209	3354
2485	8212	3350
2486	8214	3347
2487	8217	3343
2488	8220	3340
2489	8223	3337
2490	8226	3333
2491	8228	3329
2492	8231	3326
2493	8233	3322
2494	8237	3319
2495	8240	3315
2496	8242	3312
2497	8245	3308
2498	8248	3305
2499	8251	3301
2500	8254	3298
2501	8256	3294
2502	8258	3290
2503	8260	3287
2504	8263	3283
2505	8265	3279
2506	8268	3276
2507	8270	3272
2508	8273	3269
2509	8275	3265
2510	8278	3261
2511	8281	3258
2512	8284	3255
2513	8287	3251
2514	8289	3247
2515	8292	3244
2516	8294	3240
2517	8298	3237
2518	8300	3233
2519	8302	3230
2520	8305	3226
2521	8307	3222
2522	8309	3219
2523	8312	3215
2524	8315	3212
2525	8318	3208
2526	8320	3204
2527	8322	3201
2528	8324	3197
2529	8326	3193
2530	8330	3190
2531	8332	3186
2532	8334	3183
2533	8336	3179
2534	8339	3175
2535	8341	3171
2536	8343	3168
2537	8348	3165
2538	8351	3162
2539	8354	3158
2540	8357	3155
2541	8363	3153
2542	8366	3149
2543	8369	3146
2544	8372	3142
2545	8375	3139
2546	8378	3136
2547	8380	3132
2548	8382	3128
2549	8384	3125
2550	8387	3121
2551	8389	3117
2552	8392	3114
2553	8394	3110
2554	8396	3106
2555	8398	3103
2556	8400	3099
2557	8403	3095
2558	8405	3091
2559	8408	3088
2560	8410	3085
2561	8413	3081
2562	8415	3077
2563	8417	3074
2564	8419	3070
2565	8422	3066
2566	8425	3063
2567	8427	3059
2568	8429	3056
2569	8432	3052
2570	8434	3048
2571	8436	3045
2572	8439	3041
2573	8442	3038
2574	8444	3034
2575	8446	3030
2576	8448	3027
2577	8450	3023
2578	8454	3020
2579	8458	3017
2580	8461	3013
2581	8463	3010
2582	8465	3006
2583	8467	3002
2584	8473	3000
2585	8475	2996
2586	8477	2993
2587	8479	2989
2588	8482	2985
2589	8484	2982
2590	8486	2978
2591	8489	2974
2592	8491	2971
2593	8493	2967
2594	8495	2964
2595	8497	2960
2596	8501	2957
2597	8506	2954
2598	8509	2951
2599	8511	2947
2600	8514	2943
2601	8519	2941
2602	8521	2937
2603	8524	2934
2604	8526	2930
2605	8529	2927
2606	8532	2923
2607	8535	2920
2608	8537	2916
2609	8539	2913
2610	8541	2909
2611	8544	2905
2612	8546	2902
2613	8549	2899
2614	8552	2895
2615	8554	2891
2616	8556	2888
2617	8558	2884
2618	8560	2880
2619	8564	2877
2620	8566	2874
2621	8568	2870
2622	8571	2866
2623	8573	2863
2624	8575	2859
2625	8577	2856
2626	8580	2852
2627	8582	2848
2628	8584	2845
2629	8586	2841
2630	8588	2837
2631	8591	2834
2632	8593	2830
2633	8596	2827
2634	8599	2823
2635	8601	2820
2636	8603	2816
2637	8605	2812
2638	8607	2809
2639	8610	2806
2640	8613	2802
2641	8615	2799
2642	8618	2795
2643	8620	2791
2644	8622	2788
2645	8624	2784
2646	8628	2781
2647	8630	2777
2648	8632	2774
2649	8634	2770
2650	8636	2767
2651	8638	2763
2652	8642	2760
2653	8645	2756
2654	8647	2753
2655	8649	2749
2656	8651	2745
2657	8653	2742
2658	8656	2738
2659	8660	2735
2660	8662	2732
2661	8665	2728
2662	8667	2725
2663	8670	2721
2664	8673	2718
2665	8676	2715
2666	8678	2711
2667	8681	2708
2668	8683	2704
2669	8685	2701
2670	8688	2697
2671	8691	2694
2672	8693	2690
2673	8695	2687
2674	8697	2683
2675	8699	2679
2676	8702	2676
2677	8709	2674
2678	8711	2670
2679	8714	2667
2680	8716	2663
2681	8720	2660
2682	8723	2657
2683	8726	2653
2684	8728	2650
2685	8730	2646
2686	8732	2643
2687	8736	2639
2688	8738	2636
2689	8740	2632
2690	8743	2629
2691	8745	2625
2692	8747	2622
2693	8752	2619
2694	8755	2616
2695	8759	2613
2696	8762	2609
2697	8767	2607
2698	8770	2603
2699	8774	2600
2700	8776	2597
2701	8779	2593
2702	8782	2590
2703	8785	2587
2704	8787	2583
2705	8790	2580
2706	8792	2576
2707	8794	2573
2708	8798	2570
2709	8801	2566
2710	8803	2563
2711	8805	2559
2712	8807	2555
2713	8809	2552
2714	8813	2549
2715	8816	2545
2716	8818	2542
2717	8820	2538
2718	8822	2535
2719	8824	2531
2720	8826	2528
2721	8830	2524
2722	8833	2521
2723	8835	2517
2724	8837	2514
2725	8839	2510
2726	8841	2507
2727	8845	2504
2728	8847	2500
2729	8850	2497
2730	8852	2493
2731	8854	2490
2732	8856	2486
2733	8859	2483
2734	8861	2479
2735	8863	2476
2736	8865	2472
2737	8868	2468
2738	8870	2465
2739	8872	2461
2740	8875	2458
2741	8878	2455
2742	8880	2451
2743	8882	2448
2744	8884	2444
2745	8886	2441
2746	8889	2437
2747	8893	2434
2748	8895	2430
2749	8897	2427
2750	8899	2423
2751	8901	2420
2752	8903	2416
2753	8912	2415
2754	8915	2411
2755	8917	2408
2756	8920	2404
2757	8924	2401
2758	8927	2398
2759	8930	2395
2760	8932	2391
2761	8935	2388
2762	8940	2385
2763	8943	2382
2764	8945	2378
2765	9041	2400
2766	9046	2397
2767	9048	2393
2768	9051	2390
2769	9054	2387
2770	9057	2383
2771	9059	2380
2772	9062	2376
2773	9064	2373
2774	9067	2369
2775	9071	2366
2776	9074	2363
2777	9077	2360
2778	9081	2356
2779	9085	2353
2780	9088	2350
2781	9090	2347
2782	9093	2343
2783	9095	2340
2784	9097	2336
2785	9104	2334
2786	9106	2330
2787	9108	2327
2788	9111	2323
2789	9113	2319
2790	9116	2316
2791	9119	2313
2792	9121	2309
2793	9123	2306
2794	9125	2302
2795	9128	2299
2796	9130	2295
2797	9134	2292
2798	9137	2289
2799	9139	2285
2800	9141	2282
2801	9144	2278
2802	9147	2275
2803	9149	2271
2804	9151	2268
2805	9154	2264
2806	9156	2261
2807	9158	2257
2808	9160	2254
2809	9164	2251
2810	9166	2247
2811	9168	2244
2812	9170	2240
2813	9173	2237
2814	9175	2233
2815	9178	2230
2816	9181	2226
2817	9183	2223
2818	9185	2219
2819	9187	2216
2820	9190	2212
2821	9192	2209
2822	9196	2206
2823	9198	2202
2824	9200	2199
2825	9202	2195
2826	9204	2192
2827	9206	2188
2828	9210	2185
2829	9212	2181
2830	9215	2178
2831	9217	2174
2832	9219	2171
2833	9221	2167
2834	9224	2164
2835	9227	2161
2836	9230	2157
2837	9232	2154
2838	9234	2150
2839	9236	2147
2840	9239	2143
2841	9242	2140
2842	9244	2137
2843	9246	2133
2844	9248	2130
2845	9251	2126
2846	9253	2123
2847	9255	2119
2848	9259	2116
2849	9261	2112
2850	9263	2109
2851	9265	2105
2852	9267	2102
2853	9269	2098
2854	9272	2095
2855	9275	2092
2856	9277	2088
2857	9279	2085
2858	9282	2081
2859	9284	2078
2860	9286	2074
2861	9290	2071
2862	9292	2068
2863	9294	2064
2864	9296	2061
2865	9298	2057
2866	9301	2054
2867	9304	2050
2868	9306	2047
2869	9309	2044
2870	9311	2040
2871	9313	2037
2872	9315	2033
2873	9317	2030
2874	9321	2027
2875	9323	2023
2876	9325	2020
2877	9328	2016
2878	9330	2013
2879	9332	2009
2880	9335	2006
2881	9341	2003
2882	9345	2000
2883	9348	1997
2884	9356	1995
2885	9359	1991
2886	9363	1988
2887	9368	1985
2888	9371	1982
2889	9374	1979
2890	9376	1975
2891	9378	1972
2892	9380	1968
2893	9384	1965
2894	9386	1962
2895	9388	1958
2896	9391	1955
2897	9393	1951
2898	9395	1948
2899	9398	1945
2900	9401	1941
2901	9403	1938
2902	9405	1934
2903	9407	1931
2904	9410	1928
2905	9412	1924
2906	9415	1921
2907	9418	1917
2908	9420	1914
2909	9422	1911
2910	9424	1907
2911	9426	1904
2912	9429	1900
2913	9431	1897
2914	9433	1893
2915	9436	1890
2916	9438	1886
2917	9440	1883
2918	9442	1880
2919	9445	1876
2920	9447	1873
2921	9450	1869
2922	9452	1866
2923	9454	1863
2924	9456	1859
2925	9458	1856
2926	9462	1853
2927	9464	1849
2928	9466	1846
2929	9468	1842
2930	9471	1839
2931	9473	1835
2932	9476	1832
2933	9479	1829
2934	9481	1825
2935	9483	1822
2936	9485	1818
2937	9487	1815
2938	9490	1812
2939	9493	1808
2940	9495	1805
2941	9498	1802
2942	9500	1798
2943	9502	1795
2944	9504	1791
2945	9507	1788
2946	9512	1785
2947	9515	1782
2948	9517	1778
2949	9519	1775
2950	9521	1771
2951	9524	1768
2952	9526	1765
2953	9528	1761
2954	9530	1758
2955	9532	1754
2956	9535	1751
2957	9537	1748
2958	9540	1744
2959	9543	1741
2960	9545	1738
2961	9547	1734
2962	9549	1731
2963	9551	1727
2964	9554	1724
2965	9557	1721
2966	9559	1717
2967	9562	1714
2968	9564	1711
2969	9566	1707
2970	9568	1704
2971	9572	1701
2972	9574	1697
2973	9576	1694
2974	9578	1690
2975	9580	1687
2976	9582	1684
2977	9585	1680
2978	9588	1677
2979	9590	1674
2980	9593	1670
2981	9595	1667
2982	9597	1663
2983	9599	1660
2984	9605	1657
2985	9608	1654
2986	9611	1651
2987	9614	1647
2988	9618	1644
2989	9621	1641
2990	9623	1638
2991	9625	1634
2992	9628	1631
2993	9630	1628
2994	9633	1624
2995	9635	1621
2996	9638	1618
2997	9640	1614
2998	9642	1611
2999	9645	1608
3000	9647	1604
3001	9650	1601
3002	9653	1598
3003	9655	1594
3004	9657	1591
3005	9659	1587
3006	9661	1584
3007	9665	1581
3008	9667	1578
3009	9669	1574
3010	9671	1571
3011	9674	1567
3012	9676	1564
3013	9679	1561
3014	9682	1558
3015	9684	1554
3016	9686	1551
3017	9688	1547
3018	9690	1544
3019	9692	1541
3020	9696	1537
3021	9699	1534
3022	9701	1531
3023	9703	1527
3024	9705	1524
3025	9707	1521
3026	9710	1517
3027	9712	1514
3028	9714	1511
3029	9716	1507
3030	9718	1504
3031	9721	1500
3032	9723	1497
3033	9730	1495
3034	9733	1491
3035	9736	1488
3036	9739	1485
3037	9743	1482
3038	9746	1478
3039	9748	1475
3040	9750	1472
3041	9753	1468
3042	9755	1465
3043	9758	1462
3044	9762	1459
3045	9765	1456
3046	9768	1452
3047	9774	1449
3048	9777	1446
3049	9780	1443
3050	9783	1440
3051	9786	1436
3052	9790	1433
3053	9793	1430
3054	9795	1427
3055	9797	1423
3056	9799	1420
3057	9801	1417
3058	9804	1413
3059	9807	1410
3060	9809	1407
3061	9811	1403
3062	9813	1400
3063	9815	1397
3064	9817	1393
3065	9821	1390
3066	9823	1387
3067	9825	1384
3068	9828	1380
3069	9830	1377
3070	9832	1374
3071	9837	1370
3072	9840	1367
3073	9843	1364
3074	9845	1361
3075	9847	1357
3076	9850	1354
3077	9855	1351
3078	9857	1348
3079	9859	1344
3080	9861	1341
3081	9864	1338
3082	9867	1335
3083	9869	1331
3084	9872	1328
3085	9874	1325
3086	9876	1321
3087	9878	1318
3088	9880	1315
3089	9884	1311
3090	9886	1308
3091	9888	1305
3092	9891	1301
3093	9893	1298
3094	9895	1295
3095	9898	1292
3096	9900	1288
3097	9902	1285
3098	9904	1282
3099	9906	1278
3100	9909	1275
3101	9911	1272
3102	9918	1269
3103	9920	1266
3104	9923	1262
3105	9925	1259
3106	9927	1256
3107	9930	1252
3108	9933	1249
3109	9935	1246
3110	9937	1243
3111	9939	1239
3112	9942	1236
3113	9944	1233
3114	9947	1229
3115	9949	1226
3116	9952	1223
3117	9954	1219
3118	9956	1216
3119	9958	1213
3120	9961	1210
3121	9964	1206
3122	9966	1203
3123	9968	1200
3124	9971	1196
3125	9973	1193
3126	9975	1190
3127	9979	1187
3128	9981	1183
3129	9983	1180
3130	9985	1177
3131	9987	1173
3132	9989	1170
3133	9992	1167
3134	9995	1164
3135	9998	1160
3136	10001	1157
3137	10003	1154
3138	10007	1151
3139	10010	1148
3140	10013	1144
3141	10116	1153
3142	10122	1150
3143	10126	1146
3144	10129	1143
3145	10131	1140
3146	10134	1137
3147	10136	1133
3148	10141	1130
3149	10144	1127
3150	10146	1124
3151	10149	1120
3152	10151	1117
3153	10158	1114
3154	10161	1111
3155	10167	1108
3156	10188	1107
3157	10191	1104
3158	10194	1100
3159	10196	1097
3160	10198	1094
3161	10200	1090
3162	10203	1087
3163	10206	1084
3164	10208	1080
3165	10210	1077
3166	10212	1074
3167	10214	1070
3168	10217	1067
3169	10220	1064
3170	10222	1060
3171	10224	1057
3172	10227	1054
3173	10229	1050
3174	10231	1047
3175	10234	1044
3176	10237	1041
3177	10239	1037
3178	10241	1034
3179	10243	1031
3180	10245	1027
3181	10248	1024
3182	10252	1021
3183	10254	1018
3184	10256	1014
3185	10258	1011
3186	10260	1008
3187	10263	1004
3188	10266	1001
3189	10269	998
3190	10271	994
3191	10273	991
3192	10275	988
3193	10277	984
3194	10280	981
3195	10282	978
3196	10284	975
3197	10287	971
3198	10289	968
3199	10291	965
3200	10293	961
3201	10296	958
3202	10299	955
3203	10301	952
3204	10303	948
3205	10306	945
3206	10308	942
3207	10310	938
3208	10314	935
3209	10316	932
3210	10318	928
3211	10320	925
3212	10322	922
3213	10324	919
3214	10327	915
3215	10333	912
3216	10335	909
3217	10337	906
3218	10339	902
3219	10341	899
3220	10345	896
3221	10347	893
3222	10349	889
3223	10352	886
3224	10354	883
3225	10356	879
3226	10359	876
3227	10361	873
3228	10364	870
3229	10366	866
3230	10368	863
3231	10370	860
3232	10373	856
3233	10375	853
